source,feature_id,mean,var,score,selected,threshold
Xb,47044,1.127659574468085,26.413635323724613,0.4486459734812444,True,0.336238477090991
Xb,47045,0.0851063829787234,0.358270418668497,0.05402975230703331,False,0.336238477090991
Xb,47046,0.23404255319148937,1.3424845573095388,0.1384628733227659,False,0.336238477090991
Xb,47047,3.702127659574468,103.24365133836655,0.9304035233222798,True,0.336238477090991
Xb,47048,0.0425531914893617,0.06268588423701675,0.022603935927115515,False,0.336238477090991
Xb,47049,0.06382978723404255,0.12491420727522304,0.03478915097348675,False,0.336238477090991
Xb,47050,0.06382978723404255,0.21093571265156674,0.039991645328166806,False,0.336238477090991
Xb,47051,0.05319148936170213,0.07240905971173653,0.02732108511698997,False,0.336238477090991
Xb,47052,0.05319148936170213,0.11541981239990863,0.030117622011802146,False,0.336238477090991
Xb,47053,0.05319148936170213,0.13692518874399465,0.03293625880707684,False,0.336238477090991
Xb,47054,0.07446808510638298,0.15568519789521867,0.04226063885831548,False,0.336238477090991
Xb,47055,0.23404255319148937,1.3424845573095388,0.1384628733227659,False,0.336238477090991
Xb,47056,0.6276595744680851,3.4620224204987444,0.29583573287339127,False,0.336238477090991
Xb,47057,0.4148936170212766,3.600205902539455,0.22566210152990798,False,0.336238477090991
Xb,47058,0.23404255319148937,1.299473804621368,0.13917741952598398,False,0.336238477090991
Xb,47059,0.18085106382978725,0.7303820636010072,0.10945692012733578,False,0.336238477090991
Xb,47060,0.031914893617021274,0.052733928162891686,0.01777686840873086,False,0.336238477090991
Xb,47061,0.1276595744680851,0.13406543125142997,0.05726341624782473,False,0.336238477090991
Xb,47062,0.0425531914893617,0.08419126058110275,0.02540363861696586,False,0.336238477090991
Xb,47063,1.6914893617021276,31.505948295584535,0.5801241991730893,True,0.336238477090991
Xb,47064,0.3723404255319149,5.117936398993369,0.18059960326050345,False,0.336238477090991
Xb,47065,0.776595744680851,9.229123770304284,0.3640086477597397,True,0.336238477090991
Xb,47066,0.1702127659574468,0.6588881262868912,0.10258966164723782,False,0.336238477090991
Xb,47067,2.265957446808511,46.455387783116045,0.7010187201884887,True,0.336238477090991
Xb,47068,0.425531914893617,3.236330359185541,0.22996834239872735,False,0.336238477090991
Xb,47069,1.7340425531914894,32.56291466483638,0.6585151369433078,True,0.336238477090991
Xb,47070,0.05319148936170213,0.050903683367650415,0.02445682809352545,False,0.336238477090991
Xb,47071,0.0425531914893617,0.06268588423701672,0.02260393592711552,False,0.336238477090991
Xb,47072,0.07446808510638298,0.2847174559597346,0.04369742942707187,False,0.336238477090991
Xb,47073,2.5425531914893615,148.4013955616562,0.733613699789546,True,0.336238477090991
Xb,47074,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47075,0.05319148936170213,0.13692518874399467,0.03293625880707684,False,0.336238477090991
Xb,47076,0.0425531914893617,0.06268588423701672,0.022603935927115525,False,0.336238477090991
Xb,47077,0.7021276595744681,26.0178448867536,0.2615687865715723,False,0.336238477090991
Xb,47078,0.031914893617021274,0.031228551818805784,0.015003851841645948,False,0.336238477090991
Xb,47079,1.4042553191489362,14.458476321207934,0.5750485340980818,True,0.336238477090991
Xb,47080,0.574468085106383,11.494394875314569,0.26071206789572055,False,0.336238477090991
Xb,47081,0.02127659574468085,0.02104781514527569,0.010112486222940864,False,0.336238477090991
Xb,47082,0.02127659574468085,0.02104781514527569,0.010112486222940864,False,0.336238477090991
Xb,47083,0.3829787234042553,10.260352322123083,0.15258128493832193,False,0.336238477090991
Xb,47084,0.1595744680851064,1.6194234728894985,0.08962030836259384,False,0.336238477090991
Xb,47085,0.010638297872340425,0.010638297872340427,0.005111202275725546,False,0.336238477090991
Xb,47086,0.39361702127659576,1.2520018302447933,0.1943079938878654,False,0.336238477090991
Xb,47087,0.0425531914893617,0.06268588423701675,0.022603935927115515,False,0.336238477090991
Xb,47088,3.617021276595745,167.72271791352085,0.8725545155825931,True,0.336238477090991
Xb,47089,0.4787234042553192,7.069434911919471,0.21357986798988032,False,0.336238477090991
Xb,47090,0.031914893617021274,0.031228551818805707,0.015003851841645948,False,0.336238477090991
Xb,47091,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47092,0.43617021276595747,5.624914207275223,0.2017358452657572,False,0.336238477090991
Xb,47093,0.7127659574468085,27.755319148936174,0.25392922771446536,False,0.336238477090991
Xb,47094,0.031914893617021274,0.09574468085106383,0.020444809102902188,False,0.336238477090991
Xb,47095,0.07446808510638298,0.2847174559597346,0.04369742942707188,False,0.336238477090991
Xb,47096,0.10638297872340426,0.69823838938458,0.060775150754962176,False,0.336238477090991
Xb,47097,4.574468085106383,127.40837336993823,0.974065086998563,True,0.336238477090991
Xb,47098,0.0425531914893617,0.1702127659574468,0.02755628078702377,False,0.336238477090991
Xb,47099,0.11702127659574468,0.5990619995424387,0.07035916052551175,False,0.336238477090991
Xb,47100,1.1702127659574468,60.336307481125466,0.36066135485201684,True,0.336238477090991
Xb,47101,0.0425531914893617,0.1702127659574468,0.02755628078702377,False,0.336238477090991
Xb,47102,0.031914893617021274,0.052733928162891804,0.01777686840873086,False,0.336238477090991
Xb,47103,0.06382978723404255,0.18943033630748107,0.037158322099742715,False,0.336238477090991
Xb,47104,0.031914893617021274,0.031228551818805784,0.015003851841645948,False,0.336238477090991
Xb,47105,0.031914893617021274,0.052733928162891804,0.01777686840873086,False,0.336238477090991
Xb,47106,0.010638297872340425,0.010638297872340429,0.005111202275725545,False,0.336238477090991
Xb,47107,0.07446808510638298,0.06966369251887441,0.03347013103136403,False,0.336238477090991
Xb,47108,0.031914893617021274,0.09574468085106383,0.020444809102902188,False,0.336238477090991
Xb,47109,0.031914893617021274,0.09574468085106383,0.020444809102902188,False,0.336238477090991
Xb,47110,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47111,0.0425531914893617,0.10569663692518877,0.02533617472160727,False,0.336238477090991
Xb,47112,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47113,0.02127659574468085,0.02104781514527569,0.010112486222940864,False,0.336238477090991
Xb,47114,0.6382978723404256,23.48066803935026,0.23566036524852704,False,0.336238477090991
Xb,47115,0.0425531914893617,0.1702127659574468,0.02755628078702377,False,0.336238477090991
Xb,47116,0.0425531914893617,0.1702127659574468,0.02755628078702377,False,0.336238477090991
Xb,47117,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47118,20.54255319148936,5061.283115991767,1.5602406599285075,True,0.336238477090991
Xb,47119,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47120,0.06382978723404255,0.27545184168382514,0.03898028023719742,False,0.336238477090991
Xb,47121,0.10638297872340426,0.2681308625028594,0.0610560589600001,False,0.336238477090991
Xb,47122,0.010638297872340425,0.010638297872340429,0.005111202275725545,False,0.336238477090991
Xb,47123,0.30851063829787234,8.344657973003889,0.12520148928059707,False,0.336238477090991
Xb,47124,0.4574468085106383,7.326126744452073,0.21553451223150047,False,0.336238477090991
